,loss
0,27.172271221876144
1,22.519254207611084
2,21.08085936307907
3,19.898422926664352
4,19.24962630867958
5,18.795034989714622
6,17.475226625800133
7,17.05852833390236
8,16.59720142185688
9,16.65911014378071
10,15.91193063557148
11,15.38144302368164
12,15.607051625847816
13,16.183003544807434
14,17.336136266589165
15,15.421683117747307
16,15.337370410561562
17,14.572588816285133
18,15.26613998413086
19,15.930035844445229
20,15.06719870865345
21,14.383251115679741
22,14.447185784578323
23,14.254233703017235
24,14.062492191791534
25,14.324861600995064
26,13.839336588978767
27,13.934079892933369
28,13.497917413711548
29,13.761492192745209
30,13.237676858901978
31,13.3101097792387
32,13.461074575781822
33,13.287504121661186
34,13.188571959733963
35,13.054568275809288
36,12.842032551765442
37,12.63032665848732
38,12.43238976597786
39,13.1617112159729
40,12.940987646579742
41,13.028832420706749
42,12.43151992559433
43,12.22147211432457
44,11.945498153567314
45,12.714904829859734
46,12.355087764561176
47,11.939681768417358
48,11.88895332813263
49,11.905977040529251
50,12.21587860584259
51,11.809592083096504
52,11.366741463541985
53,11.145292297005653
54,11.541895613074303
55,10.903117969632149
56,11.220660641789436
57,10.917383521795273
58,10.619371816515923
59,10.61000743508339
60,10.744963750243187
61,11.347294926643372
62,11.840865284204483
63,12.741989180445671
64,10.46163185685873
65,10.656195402145386
66,10.082633018493652
67,10.789622463285923
68,11.457215785980225
69,10.008144155144691
70,10.367140516638756
71,10.848373547196388
72,9.604216486215591
73,9.071531742811203
74,9.072444759309292
75,9.747898153960705
76,9.431455321609974
77,9.441559940576553
78,9.499549016356468
79,9.254514589905739
80,9.001009851694107
81,8.854490846395493
82,8.652784675359726
83,8.968577705323696
84,8.694769740104675
85,8.3500587195158
86,10.077129274606705
87,8.317809700965881
88,7.83636000007391
89,7.8369807451963425
90,8.37511870265007
91,8.471324406564236
92,10.076711274683475
93,8.995808884501457
94,7.536519154906273
95,8.10022159665823
96,8.02337021380663
97,7.61123938113451
98,8.177883047610521
99,7.031971737742424
100,7.12345452606678
101,7.121707558631897
102,7.745248407125473
103,7.305384315550327
104,6.910515516996384
105,7.257890537381172
106,8.33747873455286
107,6.701605699956417
108,6.798472881317139
109,6.594614095985889
110,6.599114514887333
111,6.465846948325634
112,6.331567652523518
113,6.307184785604477
114,6.4560629688203335
115,6.469778388738632
116,6.089855596423149
117,6.094863682985306
118,6.385631278157234
119,5.755028448998928
120,5.806340344250202
121,5.744948051869869
122,6.261117301881313
123,8.155217103660107
124,6.254033140838146
125,6.791328564286232
126,9.258299574255943
127,6.4672412276268005
128,5.565667062997818
129,5.49114853143692
130,5.387524202466011
131,5.287693215534091
132,5.388532657176256
133,5.470323823392391
134,5.280684843659401
135,5.225600361824036
136,5.429980456829071
137,5.470878176391125
138,5.351626172661781
139,7.274599455296993
140,7.945814937353134
141,6.290923047810793
142,5.142323296517134
143,6.358562804758549
144,5.404611550271511
145,4.903309170156717
146,4.737210836261511
147,5.101988144218922
148,6.113827288150787
149,6.294277220964432
150,6.189715348184109
151,4.9762665666639805
152,5.036990694701672
153,6.140175245702267
154,5.031491685658693
155,4.612024541944265
156,6.001880384981632
157,6.973208479583263
158,5.193729296326637
159,5.2142590917646885
160,5.282232858240604
161,4.41238771378994
162,4.329740341752768
163,4.727346379309893
164,4.599311117082834
165,4.655194949358702
166,5.551128171384335
167,5.772343333810568
168,4.604429669678211
169,4.5934561640024185
170,4.5220504105091095
171,5.461231030523777
172,4.864089265465736
173,5.474107563495636
174,4.570986595004797
175,4.199919480830431
176,4.894367348402739
177,4.9847044833004475
178,4.5501236990094185
179,5.43428148329258
180,4.399827558547258
181,5.605454932898283
182,4.4465065859258175
183,7.1686979085206985
184,5.212426479905844
185,4.161176458001137
186,4.2531305141747
187,4.179829455912113
188,4.125701989978552
189,4.510179024189711
190,5.41351356357336
191,4.10596988350153
192,3.9921460933983326
193,4.3502972684800625
194,5.178289074450731
195,4.011967908591032
196,3.853546131402254
197,4.086399484425783
198,4.024411462247372
199,4.289515193551779
200,3.909764416515827
201,3.8447765074670315
202,4.360153075307608
203,5.085277035832405
204,4.5828766487538815
205,5.708096448332071
206,4.186692081391811
207,4.535226546227932
208,3.732389885932207
209,3.6567529514431953
210,3.6838652677834034
211,3.7479666508734226
212,3.7414093166589737
213,3.826514918357134
214,4.035159658640623
215,3.675875335931778
216,3.6348940059542656
217,3.723045017570257
218,4.678605228662491
219,3.7417441457509995
220,4.020409628748894
221,5.164467945694923
222,4.177126783877611
223,3.6960508953779936
224,3.630480282008648
225,3.8748997896909714
226,3.3535162284970284
227,4.205064281821251
228,5.377112552523613
229,4.4962844625115395
230,4.120135232806206
231,3.6725003607571125
232,3.6601399667561054
233,3.524171832948923
234,3.3600142039358616
235,3.434613060206175
236,4.258006993681192
237,3.8151757828891277
238,3.69627683237195
239,3.41342181712389
240,3.5242261439561844
241,3.2425760999321938
242,3.4377471767365932
243,3.8885152600705624
244,3.7642101235687733
245,5.0747774839401245
246,3.700161434710026
247,3.50455853715539
248,3.56821171566844
249,3.0768130272626877
250,3.039958517998457
251,3.3838192708790302
252,3.3033159635961056
253,3.3160488419234753
254,3.3343762420117855
255,3.2066359631717205
256,3.9328272379934788
257,4.958984795957804
258,3.3621032871305943
259,3.072549272328615
260,3.07108161598444
261,3.455843970179558
262,3.0368685498833656
263,3.012983527034521
264,3.2824291810393333
265,3.5161407366394997
266,3.697018438950181
267,3.037285767495632
268,3.385075930505991
269,3.3824811466038227
270,3.188414964824915
271,3.2818331569433212
272,3.993612077087164
273,3.394234698265791
274,2.9218079447746277
275,2.9991484712809324
276,2.8433034643530846
277,2.8280867878347635
278,2.9782926067709923
279,3.9739498272538185
280,3.0352716371417046
281,3.2799967005848885
