,loss
0,45.04526263475418
1,38.50969272851944
2,34.86050522327423
3,32.143891990184784
4,30.13136065006256
5,28.318629384040833
6,27.259945064783096
7,26.285717576742172
8,24.96795806288719
9,24.039475589990616
10,23.45699170231819
11,22.778389930725098
12,22.236573815345764
13,21.655538380146027
14,21.41385382413864
15,21.00529944896698
16,20.72006306052208
17,20.519424825906754
18,20.511494785547256
19,19.9213098436594
20,19.656334400177002
21,19.27981762588024
22,19.541936933994293
23,19.155172154307365
24,19.374029994010925
25,19.633103787899017
26,19.462010085582733
27,18.531403213739395
28,18.42695000767708
29,18.612594947218895
30,18.480666235089302
31,18.478718116879463
32,18.195975571870804
33,18.18725097179413
34,17.907239511609077
35,17.82760915160179
36,17.730721175670624
37,17.948947429656982
38,17.640245527029037
39,17.640563502907753
40,17.480494543910027
41,17.838932543992996
42,17.292563319206238
43,17.20191729068756
44,17.21540340781212
45,16.944041296839714
46,16.76126539707184
47,16.7910353243351
48,17.163334473967552
49,17.353719919919968
50,16.743963569402695
51,16.882316008210182
52,16.490328192710876
53,16.660574302077293
54,16.441816687583923
55,16.370353057980537
56,16.324083670973778
57,16.334777742624283
58,16.112751483917236
59,16.18346408009529
60,16.142650559544563
61,16.708316043019295
62,16.57131077349186
63,15.825414881110191
64,15.828400909900665
65,16.1888657361269
66,16.216960608959198
67,15.804275587201118
68,15.783123970031738
69,15.597350046038628
70,15.54779514670372
71,15.73945739865303
72,15.53836178779602
73,15.41892783343792
74,15.67377182841301
75,15.283600002527237
76,15.308125257492065
77,15.63589721918106
78,14.716465719044209
79,14.834172070026398
80,15.418675899505615
81,15.066533029079437
82,15.236956432461739
83,15.19267462193966
84,14.915616929531097
85,15.466839656233788
86,15.064886689186096
87,14.813926488161087
88,14.50808034837246
89,14.40463401377201
90,14.545085117220879
91,14.629605665802956
92,14.581731513142586
93,15.151575461030006
94,14.688975930213928
95,14.594329714775085
96,14.708427339792252
97,14.755659192800522
98,14.28549037873745
99,14.2828958183527
100,13.951519668102264
101,14.10772505402565
102,13.980015069246292
103,14.18321168422699
104,13.860471785068512
105,13.915078699588776
106,15.631869494915009
107,13.962154477834702
108,13.963671237230301
109,13.703985497355461
110,13.850377947092056
111,14.559728637337685
112,13.56140199303627
113,13.718569815158844
114,13.573379099369049
115,13.768671438097954
116,13.729913756251335
117,13.254305899143219
118,13.53710088133812
119,13.779082983732224
120,13.395179480314255
121,13.880261659622192
122,13.540352404117584
123,13.235961452126503
124,13.359676390886307
125,13.061077885329723
126,12.98219995200634
127,13.081938326358795
128,13.091288655996323
129,13.385047361254692
130,12.990649402141571
131,12.992253959178925
132,13.148214310407639
133,13.090214505791664
134,13.430414095520973
135,12.744489267468452
136,13.268156990408897
137,13.487472116947174
138,12.740799486637115
139,12.86377502977848
140,13.305941820144653
141,13.068857297301292
142,12.741483896970749
143,12.924732819199562
144,13.1182142496109
145,12.388344883918762
146,13.097350299358368
147,12.860354721546173
148,12.564616858959198
149,12.44225224852562
150,12.553303718566895
151,12.944230571389198
152,12.880843177437782
153,12.749764189124107
154,12.54436768591404
155,12.32470341026783
156,12.357174038887024
157,12.399420753121376
158,12.356753304600716
159,11.957835718989372
160,12.433780267834663
161,12.544609308242798
162,12.440025761723518
163,12.341237992048264
164,12.406987190246582
165,12.256065234541893
166,11.971384719014168
167,12.118912875652313
168,12.294652000069618
169,11.882533624768257
170,11.903778448700905
171,11.953943520784378
172,11.793657526373863
173,11.81285198032856
174,12.002553403377533
175,12.135042294859886
176,12.194510161876678
177,12.31711757183075
178,12.502075925469398
179,12.261835515499115
180,12.386877939105034
181,12.195497572422028
182,12.109140887856483
183,11.817312732338905
184,12.137143075466156
185,11.772921934723854
186,11.911828473210335
187,11.63103500008583
188,11.592412248253822
189,11.29351008683443
190,11.767889738082886
191,11.671191781759262
192,11.54155619442463
193,11.49552121758461
194,11.795054465532303
195,11.509283930063248
196,11.990008816123009
197,11.442036271095276
198,11.825689628720284
199,11.578923776745796
200,11.207853808999062
201,11.85690101981163
202,11.437579959630966
203,12.07846024632454
204,11.593920141458511
205,11.08450137078762
206,11.61965824663639
207,11.517970368266106
208,11.318165220320225
209,11.32792717218399
210,11.153990343213081
211,10.905117325484753
212,11.226628929376602
213,10.913654804229736
214,11.292912915349007
215,11.228915572166443
216,10.911650523543358
217,11.682047545909882
218,12.106705963611603
219,11.340894535183907
220,11.213423669338226
221,11.075954005122185
222,10.637224204838276
223,10.683546803891659
224,11.007131442427635
225,10.950177758932114
226,11.790918201208115
227,11.097283326089382
228,11.083329327404499
229,10.846382930874825
230,10.817623659968376
231,10.71577750146389
232,10.671022564172745
233,10.91349808871746
234,10.740396693348885
235,10.788907885551453
236,10.918052986264229
237,10.645314931869507
238,12.466444537043571
239,10.54207170009613
240,10.839880183339119
241,10.762218996882439
242,11.255346044898033
243,10.832304745912552
244,10.801830388605595
245,10.36044342815876
246,10.65783442556858
247,10.826046735048294
248,10.615385487675667
249,10.708048403263092
250,10.541814059019089
251,10.485623195767403
252,10.769850566983223
253,11.26701506972313
254,11.032004788517952
255,10.53892770409584
256,10.982739575207233
257,10.773032486438751
